School Name,State,School Ownership,Full-time Faculty Rate (%),Faculty Average Salary,Student Enrollment Size,Attendance Cost,150% Completion Rate at 4 Yr (%),Admission Rate (%),RetentionRate_4yr,Female_Majority,SAT Average (Overall),SAT 75th Percentile Math,SAT 75th Percentile Reading,SAT 75th Percentile Writing,Percent of Students Earning >$25K (6 Yrs after Entry),Percent of Students Earning >$25K (10 Yrs after Entry),LowIncRatio_10yr,HighIncRatio_10yr,LowIncRatio_6yr,HighIncRatio_6yr,Mean Earnings (6 Yrs after Entry),Mean Earnings (10 Yrs after Entry)
Ozark Christian College,MO,Private NonProfit,59.7,59976.0,625.0,22811.0,56.74,98.18,71.50999999999999,False,,,,,51.4,5950.0,0.1168,0.08,0.128,0.112,27000.0,33900.0
College of the Ozarks,MO,Private NonProfit,70.12,91572.0,1486.0,30764.0,60.08,14.28,80.24,True,1156.0,590.0,650.0,534.0,53.0,6989.999999999999,0.1769851951547779,,0.1446837146702557,,28800.0,35300.0
Park University,MO,Private NonProfit,12.4,81396.0,8217.0,21146.0,28.000000000000004,,63.44,False,,,,,74.4,8000.0,0.1386150663259097,0.039187051235244,0.1722039673846902,0.0413776317390775,42200.0,50800.0
Stevens-The Institute of Business & Arts,MO,Private ForProfit,,58752.0,108.0,22069.0,66.67,,0.0,True,,,,,50.0,4970.0,0.4259259259259259,,0.8888888888888888,,26100.0,29400.0
Research College of Nursing,MO,Private ForProfit,97.3,90972.0,269.0,,,,,True,,,,,84.0,9220.0,0.1710037174721189,,0.1598513011152416,0.1412639405204461,59400.0,74800.0
Rockhurst University,MO,Private NonProfit,66.36999999999999,85872.0,2054.0,53221.0,72.61,72.89,87.56,True,1167.0,610.0,615.0,,77.2,8010.000000000001,0.0890944498539435,0.1377799415774099,0.0905550146056475,0.120253164556962,44100.0,57300.0
Saint Louis University,MO,Private NonProfit,61.47,123648.0,7304.0,61975.0,79.27,55.54,89.98,True,1299.0,690.0,680.0,,79.0,8600.0,0.062157721796276,0.1455366922234392,0.0705093099671412,0.1418400876232201,47000.0,64900.0
Saint Louis Christian College,MO,Private NonProfit,23.08,41820.0,72.0,24180.0,54.55,70.27,75.0,False,1020.0,,,,52.7,5050.0,0.8611111111111112,,0.8472222222222222,0.3472222222222222,27600.0,32300.0
University of Health Sciences and Pharmacy in St. Louis,MO,Private NonProfit,82.35,114996.0,282.0,47005.0,80.83,78.22,83.33,True,1266.0,690.0,635.0,,92.2,9570.0,0.1914893617021276,0.5851063829787234,0.1453900709219858,0.5851063829787234,104500.0,110600.0
Southwest Baptist University,MO,Private NonProfit,53.36,69276.0,1954.0,35243.0,47.760000000000005,73.35000000000001,63.81,True,1110.0,583.0,570.0,,61.2,6720.0,0.1888433981576253,0.1115660184237461,0.2354145342886386,0.0859774820880245,31000.0,37400.0
Stephens College,MO,Private NonProfit,59.68,76980.0,438.0,38435.0,59.24,64.29,76.58,True,1103.0,580.0,540.0,560.0,55.1,6930.0,0.2351598173515981,0.2853881278538813,0.2328767123287671,0.1872146118721461,33600.0,41000.0
Southeast Missouri State University,MO,Public,100.0,86496.0,7659.0,20872.0,50.73,93.33,80.0,True,,,,,60.1,7409.999999999999,0.1367019193106149,0.0960960960960961,0.1635983809896853,0.1197284240762501,31800.0,41400.0
Missouri State University-Springfield,MO,Public,69.86,92388.0,15343.0,21859.0,57.78,86.57000000000001,79.21000000000001,True,1183.0,610.0,610.0,,66.10000000000001,7490.000000000001,0.1006322101283973,0.1036954963175389,0.1224010949618718,0.0941797562406309,34300.0,44500.0
Washington University in St Louis,MO,Private NonProfit,70.75,185472.0,7366.0,76910.0,94.36,16.02,94.15,True,1520.0,800.0,760.0,770.0,83.5,8960.0,0.0175128970947597,0.0745316318218843,0.0103176758077654,0.0458865055661145,63400.0,87900.0
Webster University,MO,Private NonProfit,100.0,105276.0,2535.0,44260.0,55.14,53.12,77.0,True,1170.0,610.0,650.0,620.0,64.8,7570.0,0.1708086785009862,0.1759368836291913,0.1834319526627219,0.1577909270216962,38200.0,47900.0
Westminster College,MO,Private NonProfit,68.0,77064.0,606.0,44500.0,59.63,97.43,72.54,False,1136.0,650.0,610.0,523.0,65.8,7710.000000000001,0.1138613861386138,0.1419141914191419,0.1534653465346534,0.2326732673267326,37100.0,49800.0
William Jewell College,MO,Private NonProfit,55.120000000000005,83700.0,738.0,49150.0,66.92,36.4,77.25,True,1168.0,630.0,630.0,,74.6,7820.0,0.1151761517615176,0.2073170731707317,0.1368563685636856,0.1924119241192411,43600.0,51300.0
William Woods University,MO,Private NonProfit,28.27,62292.0,837.0,41310.0,52.38,62.53999999999999,69.67999999999999,True,,,,555.0,65.5,7130.0,0.1350059737156511,0.1816009557945042,0.1338112305854241,0.1553166069295101,33100.0,40300.0
Carroll College,MT,Private NonProfit,63.49,77076.0,1093.0,50675.0,67.23,73.02,83.6,True,1199.0,640.0,650.0,590.0,73.3,7910.000000000001,0.0869167429094236,0.1408966148215919,0.0860018298261665,0.1244281793229643,40900.0,49200.0
Montana State University Billings,MT,Public,64.25,80292.0,2972.0,16755.0,28.37,,58.36,True,,,,,60.3,6690.000000000001,0.246971736204576,0.0783983849259757,0.3014804845222072,0.1244952893674293,34300.0,38700.0
University of Providence,MT,Private NonProfit,53.85,75372.0,781.0,40556.0,38.0,98.53,60.61,True,1013.0,480.0,530.0,,56.7,6220.0,0.1882202304737516,0.0614596670934699,0.1997439180537772,0.1037131882202304,30500.0,38600.0
Montana Technological University,MT,Public,75.0,95808.0,1418.0,21124.0,57.49,97.27,80.15,False,1192.0,655.0,640.0,550.0,65.7,7470.0,0.2383638928067701,0.0994358251057827,0.2898448519040902,0.1269393511988716,48100.0,52100.0
Montana State University,MT,Public,60.46,94464.0,14132.0,22073.0,59.84,80.77,78.16,False,1205.0,660.0,660.0,610.0,65.4,7440.000000000001,0.077271440701953,0.0543447495046702,0.0991367110104726,0.0682139824511746,38000.0,48900.0
The University of Montana,MT,Public,66.23,99384.0,6897.0,19958.0,44.21,95.78,74.32,True,1162.0,610.0,630.0,600.0,57.2,6790.000000000001,0.2127011744236624,0.1161374510656807,0.2844715093518921,0.126866753661012,33900.0,43300.0
Montana State University-Northern,MT,Public,100.0,70656.0,873.0,15933.0,35.2,,69.89,False,,,,478.0,62.5,6909.999999999999,0.2955326460481099,0.0744558991981672,0.3505154639175257,0.0916380297823596,37100.0,40400.0
Rocky Mountain College,MT,Private NonProfit,90.8,77784.0,830.0,40804.0,53.3,71.17,64.49000000000001,False,1071.0,558.0,580.0,540.0,63.4,7309.999999999999,0.1,0.1024096385542168,0.1734939759036144,0.1469879518072289,34500.0,47100.0
The University of Montana-Western,MT,Public,66.03999999999999,85092.0,1281.0,17790.0,47.04,51.85999999999999,73.05,True,1001.0,550.0,570.0,,55.2,6160.0,0.1069476971116315,0.0655737704918032,0.1764246682279469,0.0921155347384855,29300.0,36700.0
Bellevue University,NE,Private NonProfit,11.81,71916.0,9665.0,22961.0,22.73,,50.79,True,,,,,80.10000000000001,8460.0,0.0973616140713916,0.042731505431971,0.1228142783238489,0.0505949301603724,52200.0,60500.0
Clarkson College,NE,Private NonProfit,94.67,73356.0,616.0,24917.0,51.61,56.86,58.81999999999999,True,,,,,86.2,8680.0,0.1558441558441558,0.1655844155844155,0.2094155844155844,0.1558441558441558,48800.0,52900.0
Bryan College of Health Sciences,NE,Private NonProfit,56.00000000000001,95460.0,602.0,30615.0,75.56,57.77,89.71000000000001,True,,,,,91.8,8790.0,0.1395348837209302,0.0930232558139534,0.1046511627906976,0.1063122923588039,47200.0,53500.0
Chadron State College,NE,Public,100.0,89460.0,1651.0,22030.0,41.96,,68.72,True,,,,,64.3,7300.0,0.1998788612961841,0.0872198667474258,0.1889763779527559,0.1162931556632344,35700.0,43000.0
Concordia University-Nebraska,NE,Private NonProfit,95.83,72648.0,1203.0,45672.0,62.88,75.83,78.69,True,1138.0,600.0,590.0,,71.5,7300.0,0.0681629260182876,0.113881961762261,0.0598503740648379,0.142975893599335,36700.0,44100.0
Creighton University,NE,Private NonProfit,66.35,117360.0,4445.0,56120.0,81.56,64.02,92.47,True,,,,620.0,82.5,8860.0,0.0668166479190101,0.1311586051743532,0.0440944881889763,0.1021372328458942,50900.0,70100.0
Doane University,NE,Private NonProfit,36.52,74136.0,1250.0,50470.0,60.07,68.8,77.39,False,,,,480.0,73.0,8130.0,0.1624,0.1168,0.2048,0.1736,38300.0,48200.0
Hastings College,NE,Private NonProfit,100.0,73416.0,954.0,44893.0,60.0,65.95,71.2,True,1117.0,590.0,590.0,,68.0,7940.000000000001,0.0817610062893081,0.1855345911949685,0.10062893081761,0.1897274633123689,37100.0,47500.0
University of Nebraska at Kearney,NE,Public,69.61,93480.0,4302.0,23319.0,58.92,88.41,81.12,True,1130.0,550.0,550.0,,69.39999999999999,7690.000000000001,0.1222687122268712,0.0876336587633658,0.1159925615992561,0.1180846118084611,36300.0,45800.0
Nebraska Methodist College of Nursing & Allied Health,NE,Private NonProfit,93.33,69600.0,814.0,31690.0,64.71000000000001,91.86,77.5,True,1155.0,,,,84.6,8440.0,0.124078624078624,0.0835380835380835,0.1498771498771498,0.1597051597051597,47600.0,50600.0
Midland University,NE,Private NonProfit,100.0,76776.0,1216.0,45689.0,43.87,50.79,68.45,False,1068.0,540.0,560.0,455.0,72.39999999999999,7640.000000000001,0.0921052631578947,0.0995065789473684,0.1611842105263158,0.171875,39400.0,44400.0
University of Nebraska at Omaha,NE,Public,50.73,100428.0,12535.0,19797.0,48.91,82.28999999999999,76.89,True,1115.0,,,585.0,71.7,7900.0,0.0867969684882329,0.0907060231352213,0.0974870362983645,0.0812923813322696,38600.0,49300.0
University of Nebraska Medical Center,NE,Public,84.64,110352.0,959.0,,,,,True,,,,,95.5,9200.0,0.1803962460896767,0.1835245046923879,0.173096976016684,0.1574556830031282,69600.0,108500.0
Nebraska Wesleyan University,NE,Private NonProfit,55.38999999999999,74652.0,1767.0,48718.0,62.5,69.53,73.92,True,1222.0,610.0,640.0,,73.9,8460.0,0.0656479909451046,0.1601584606677985,0.066213921901528,0.1329937747594793,40200.0,52500.0
University of Nebraska-Lincoln,NE,Public,85.3,131352.0,20128.0,24400.0,65.97,77.74,85.02,False,1220.0,670.0,650.0,,73.6,8120.0,0.0641891891891891,0.1124801271860095,0.0567865659777424,0.1051271860095389,39900.0,52700.0
Peru State College,NE,Public,100.0,87108.0,1286.0,20321.0,36.29,,63.77,True,,,,,62.7,7230.0,0.1741835147744945,0.0839813374805598,0.1780715396578538,0.1018662519440124,33800.0,39600.0
College of Saint Mary,NE,Private NonProfit,52.470000000000006,83772.0,672.0,31250.0,60.56,50.0,76.92,True,,,,,72.89999999999999,7750.0,0.2886904761904761,0.119047619047619,0.2142857142857142,0.1279761904761904,41400.0,43000.0
Union College,NE,Private NonProfit,91.43,72132.0,602.0,36243.0,50.63999999999999,97.6,82.24000000000001,True,1072.0,570.0,600.0,570.0,66.3,7180.0,0.1378737541528239,0.1627906976744186,0.1611295681063123,0.101328903654485,36200.0,47700.0
Wayne State College,NE,Public,53.65,92688.0,3021.0,19521.0,52.94,,74.14,True,,,,,65.5,7170.0,0.1138695796094008,0.0906984442237669,0.120820920225091,0.1155246607083747,33700.0,40300.0
York College,NE,Private NonProfit,50.0,65484.0,457.0,30571.0,55.28999999999999,66.13,64.35,False,1033.0,590.0,600.0,,49.4,7039.999999999999,0.12472647702407,0.12472647702407,0.1706783369803063,0.1422319474835886,29400.0,39000.0
University of Nevada-Las Vegas,NV,Public,98.36,131244.0,25477.0,18756.0,44.35,81.02000000000001,79.80000000000001,True,1124.0,630.0,620.0,530.0,70.5,7700.0,0.0785021784354515,0.0310868626604388,0.0845075950857636,0.0318326333555756,39300.0,49600.0
University of Nevada-Reno,NV,Public,98.21,123636.0,16637.0,23256.0,60.4,87.3,80.45,True,1154.0,630.0,630.0,570.0,70.1,8010.000000000001,0.0542165053795756,0.0420748933100919,0.078199194566328,0.0565005710164092,41600.0,56300.0
Sierra Nevada University,NV,Private NonProfit,24.44,55860.0,272.0,50040.0,43.59,46.31,60.71,True,1036.0,570.0,540.0,,60.7,6900.0,0.1764705882352941,0.1176470588235294,0.3602941176470588,0.1691176470588235,29000.0,46600.0
Colby-Sawyer College,NH,Private NonProfit,100.0,86244.0,871.0,61418.0,64.75999999999999,91.0,83.33,True,,,,,70.19999999999999,8130.0,,0.0241102181400688,0.0321469575200918,0.0252583237657864,35700.0,47700.0
Dartmouth College,NH,Private NonProfit,82.63000000000001,187200.0,4146.0,77152.0,94.86,9.22,96.13,False,1500.0,790.0,770.0,780.0,83.39999999999999,8860.0,0.0253256150506512,0.0516160154365653,0.0190545103714423,0.039556198745779,74600.0,110200.0
Franklin Pierce University,NH,Private NonProfit,23.85,87060.0,1434.0,56500.0,51.080000000000005,84.68,73.08,True,,,,510.0,66.5,7209.999999999999,0.0209205020920502,0.0467224546722454,0.0160390516039051,0.0348675034867503,37500.0,45000.0
New England College,NH,Private NonProfit,12.35,75456.0,1753.0,57285.0,20.66,96.25,61.84,True,,,,,56.89999999999999,6989.999999999999,0.0148317170564746,0.0256702795208214,0.0296634341129492,0.0330861380490587,31700.0,44700.0
Southern New Hampshire University,NH,Private NonProfit,100.0,104196.0,109233.0,50505.0,37.46,93.54,67.10000000000001,True,,,,,74.7,7830.0,0.0011260333415726,0.0005675940420935,0.0085596843444746,0.0027647322695522,43300.0,50200.0
University of New Hampshire-Main Campus,NH,Public,75.9,135528.0,11663.0,33940.0,76.46,84.81,86.39,True,1197.0,640.0,640.0,590.0,78.4,8280.0,0.0091743119266055,0.0228929092000342,0.0098602417902769,0.0291520192060361,44900.0,57700.0
Keene State College,NH,Public,52.56,117216.0,3057.0,28880.0,60.16,90.66,72.16,True,,,,540.0,66.3,7940.000000000001,0.0134118416748446,0.037618580307491,0.0153745502126267,0.0389270526660124,36100.0,45800.0
University of New Hampshire at Manchester,NH,Public,40.0,117336.0,694.0,25244.0,58.23,85.28,79.10000000000001,True,1103.0,580.0,640.0,570.0,78.4,8280.0,0.154178674351585,0.3847262247838616,0.1657060518731988,0.4899135446685879,44900.0,57700.0
Plymouth State University,NH,Public,52.56999999999999,105864.0,3693.0,28222.0,58.13,89.37,69.93,False,,,,,66.9,7530.0,0.0094773896561061,0.0238288654210668,0.0132683455185486,0.0314107771459518,35100.0,45600.0
Rivier University,NH,Private NonProfit,28.43,67632.0,1274.0,46498.0,55.56,75.71,69.62,True,,,,,76.3,8000.0,0.0125588697017268,,0.0180533751962323,,44500.0,49400.0
Saint Anselm College,NH,Private NonProfit,71.36,106944.0,2015.0,61163.0,83.56,76.14999999999999,86.83999999999999,True,1230.0,640.0,660.0,,82.39999999999999,8770.0,,0.0183622828784119,,0.0183622828784119,49900.0,63200.0
Granite State College,NH,Public,11.25,65004.0,1497.0,18834.0,14.67,,42.86,True,,,,,63.4,6520.0,0.0173680694722778,,0.0334001336005344,,36400.0,39300.0
Beth Medrash Govoha,NJ,Private NonProfit,12.1,94308.0,3004.0,,,,,False,,,,,33.0,4960.0,0.1141810918774966,0.0063249001331557,0.0599201065246338,,26800.0,43700.0
Bloomfield College,NJ,Private NonProfit,100.0,117120.0,1530.0,43493.0,33.33,84.65,64.25,True,889.0,480.0,490.0,,58.8,7000.0,0.2542483660130719,0.0542483660130719,0.2771241830065359,0.0627450980392156,32700.0,42700.0
Caldwell University,NJ,Private NonProfit,100.0,99000.0,1730.0,50245.0,64.42,91.52,82.02000000000001,True,1017.0,550.0,560.0,530.0,65.3,7580.0,0.1063583815028901,0.0838150289017341,0.1208092485549132,0.0867052023121387,36100.0,48700.0
Centenary University,NJ,Private NonProfit,100.0,87312.0,1128.0,44856.0,62.07,93.0,72.5,True,997.0,540.0,560.0,510.0,70.3,7690.000000000001,0.1436170212765957,0.2367021276595744,0.1586879432624113,0.2207446808510638,41700.0,49700.0
Drew University,NJ,Private NonProfit,55.65,111528.0,1541.0,58116.0,68.77,73.15,87.5,True,,,,,62.4,8189.999999999999,0.044776119402985,0.1109669046073977,0.0830629461388708,0.1012329656067488,36200.0,58500.0
Fairleigh Dickinson University-Metropolitan Campus,NJ,Private NonProfit,31.49,111924.0,2878.0,51758.0,53.17,88.87,75.47,True,,,,,69.8,7850.0,0.1994440583738707,0.2050034746351633,0.2890896455872133,0.2147324530924253,42300.0,54400.0
Felician University,NJ,Private NonProfit,31.730000000000004,88632.0,1954.0,49240.0,53.7,93.55,79.0,True,973.0,530.0,520.0,,70.89999999999999,7370.0,0.1258955987717502,0.0731832139201637,0.1458546571136131,0.0762538382804503,47800.0,52800.0
Fairleigh Dickinson University-Florham Campus,NJ,Private NonProfit,44.68,112464.0,2586.0,59190.0,63.4,86.32,81.63,True,,,,,69.8,7850.0,0.2219644238205723,0.2281515854601701,0.3217324052590874,0.2389791183294663,42300.0,54400.0
Georgian Court University,NJ,Private NonProfit,36.6,100080.0,1419.0,45458.0,57.02,80.9,80.75,True,1039.0,568.0,570.0,518.0,64.8,7530.0,0.1691331923890063,0.1508104298801973,0.164200140944327,0.1254404510218463,35700.0,43600.0
Rowan University,NJ,Public,52.3,108648.0,15708.0,34987.0,68.07,78.01,84.11,False,1150.0,630.0,620.0,570.0,71.7,8159.999999999999,0.0539215686274509,0.0918003565062388,0.0578049401578813,0.0974025974025974,39800.0,55400.0
New Jersey City University,NJ,Public,100.0,132924.0,5769.0,25328.0,35.74,96.33,77.49000000000001,True,,,,,63.0,7570.0,0.1918876755070203,0.0332813312532501,0.2288091523660946,0.0419483446004506,37200.0,46000.0
Kean University,NJ,Public,25.71,104208.0,11499.0,25863.0,50.03,78.05,74.09,True,1010.0,550.0,550.0,,66.0,7840.000000000001,0.1180102617618923,0.079398208539873,0.1603617705887468,0.0971388816418819,38000.0,48400.0
Monmouth University,NJ,Private NonProfit,100.0,111852.0,4245.0,55898.0,74.42999999999999,78.93,80.38,True,1130.0,600.0,610.0,560.0,73.9,8169.999999999999,0.0732626619552414,0.1919905771495877,0.0758539458186101,0.1740871613663133,42600.0,55900.0
Montclair State University,NJ,Public,37.75,129744.0,16262.0,26067.0,67.95,82.66,82.8,True,,,,,69.0,7990.000000000001,0.0763128766449391,0.0881195424916984,0.0923010699790923,0.0935924240560816,38200.0,52400.0
New Jersey Institute of Technology,NJ,Public,57.18,149964.0,8311.0,31511.0,70.0,66.03,89.03,False,1299.0,720.0,670.0,630.0,80.4,8860.0,0.070268319095175,0.0445193117555047,0.0896402358320298,0.0650944531344002,54800.0,70300.0
Princeton University,NJ,Private NonProfit,82.77,250020.0,4688.0,74150.0,98.02,5.63,83.3,True,1506.0,800.0,770.0,790.0,82.6,9210.0,0.0241040955631399,0.0177047781569965,0.0217576791808873,0.0136518771331058,73600.0,116300.0
Rabbinical College of America,NJ,Private NonProfit,88.89,59676.0,248.0,23000.0,21.62,83.54,71.74000000000001,False,,,,,35.099999999999994,5930.0,0.0927419354838709,,0.125,,29300.0,37500.0
Ramapo College of New Jersey,NJ,Public,100.0,145080.0,5146.0,29130.0,72.21,66.84,85.42,True,1140.0,610.0,610.0,,75.7,8030.000000000001,0.0709288767975126,0.1595413913719393,0.0711232024873688,0.1498251068791294,43100.0,56300.0
Rider University,NJ,Private NonProfit,42.78,132816.0,3567.0,61693.0,64.86,75.66000000000001,79.09,True,1124.0,600.0,620.0,540.0,72.7,8300.0,0.097000280347631,0.2032520325203252,0.0849453322119428,0.2015699467339501,42200.0,54100.0
Rutgers University-Camden,NJ,Public,48.2,145380.0,5387.0,29130.0,65.08,76.28,85.39,True,1075.0,580.0,590.0,550.0,75.6,8500.0,0.6532392797475404,0.7726007054018934,0.6892519027287916,0.7325041767217375,48200.0,68100.0
Rutgers University-New Brunswick,NJ,Public,60.18,147924.0,35428.0,32022.0,84.45,66.93,93.23,True,1301.0,730.0,680.0,660.0,75.6,8500.0,0.0993282149712092,0.117477701253246,0.1048041097437055,0.1113808287230439,48200.0,68100.0
Rutgers University-Newark,NJ,Public,67.47999999999999,170208.0,8887.0,27960.0,65.05,74.09,86.7,True,1088.0,590.0,580.0,550.0,75.6,8500.0,0.3959716439743445,0.468324518960279,0.4178012827725891,0.4440193541127489,48200.0,68100.0
Saint Peter's University,NJ,Private NonProfit,36.82,98796.0,2124.0,47570.0,55.09,84.64,74.7,True,,,,490.0,64.8,7520.0,0.1548964218455744,0.0743879472693032,0.1271186440677966,0.0659133709981167,38200.0,50900.0
Seton Hall University,NJ,Private NonProfit,92.78,118944.0,5822.0,60646.0,71.58,78.23,84.23,True,1244.0,660.0,650.0,,77.9,8470.0,0.0587427001030573,0.0985915492957746,0.0716248711782892,0.0869117141875644,48200.0,63700.0
Saint Elizabeth University,NJ,Private NonProfit,28.29,89916.0,754.0,51068.0,51.06,75.38,76.33,True,,,,450.0,60.5,7570.0,0.1352785145888594,0.1087533156498673,0.1326259946949602,0.059681697612732,39600.0,49200.0
Stevens Institute of Technology,NJ,Private NonProfit,100.0,184488.0,3787.0,70591.0,87.72,53.06,93.29,False,1415.0,770.0,710.0,,88.9,9030.0,0.0282545550567731,0.0718246633218906,0.0235014523369421,0.091893319250066,67900.0,91900.0
Stockton University,NJ,Public,48.42,119556.0,8825.0,30721.0,73.75,77.31,84.63000000000001,True,1108.0,590.0,600.0,570.0,68.4,8050.0,0.0855524079320113,0.1142209631728045,0.0969971671388102,0.1193201133144476,37300.0,50700.0
Thomas Edison State University,NJ,Public,,,9357.0,,,,,False,,,,,74.7,7710.000000000001,0.0401838196002992,0.0112215453671048,0.0828256919952976,0.0294966335363898,50900.0,57300.0
The College of New Jersey,NJ,Public,45.8,130836.0,7039.0,35502.0,86.46000000000001,51.24999999999999,93.82,True,1240.0,670.0,650.0,650.0,81.2,8880.0,0.0396363119761329,0.1180565421224605,0.0356584742150873,0.1304162523085665,49000.0,64900.0
William Paterson University of New Jersey,NJ,Public,97.99,139476.0,7936.0,25327.0,55.54,80.62,90.14,True,,,,,65.9,7740.000000000001,0.1170614919354838,0.1060987903225806,0.1556199596774193,0.1354586693548387,37300.0,49100.0
Eastern New Mexico University-Main Campus,NM,Public,72.91,85308.0,3129.0,17897.0,36.15,50.6,61.09,True,1051.0,570.0,590.0,,45.6,5770.0,0.3796740172579099,0.045701502077341,0.4892937040588047,0.0588047299456695,29200.0,34800.0
Institute of American Indian and Alaska Native Culture and Arts Development,NM,Public,100.0,84732.0,311.0,22036.0,33.33,100.0,43.86,True,,,,,20.0,,0.1414790996784566,,0.2379421221864952,,17800.0,18000.0
New Mexico Highlands University,NM,Public,95.71,77400.0,1646.0,18299.0,28.73,,63.63999999999999,True,,,,,53.3,6909.999999999999,0.3183475091130012,0.0413122721749696,0.3226002430133657,0.0467800729040097,29600.0,37800.0
New Mexico Institute of Mining and Technology,NM,Public,77.53,106104.0,1190.0,22878.0,54.06999999999999,96.58,80.80000000000001,False,1263.0,700.0,670.0,,71.2,7910.000000000001,0.1058823529411764,0.053781512605042,0.1058823529411764,0.06890756302521,49000.0,58500.0
University of New Mexico-Main Campus,NM,Public,89.99000000000001,113544.0,15776.0,19351.0,53.900000000000006,96.34,76.97,True,1101.0,620.0,630.0,,55.400000000000006,6690.000000000001,0.1975152129817444,0.0425963488843813,0.2658468559837728,0.0541328600405679,32600.0,43900.0
New Mexico State University-Main Campus,NM,Public,76.67,107724.0,11107.0,19760.0,51.080000000000005,62.67,75.49,True,1050.0,570.0,580.0,520.0,49.0,6390.0,0.3089943279013235,0.0509588547762672,0.3980372737913027,0.0609525524444044,29700.0,40300.0
University of the Southwest,NM,Private NonProfit,100.0,47808.0,370.0,27310.0,25.53,,74.14,False,,,,,64.4,7800.0,0.1972972972972973,0.0837837837837837,0.2864864864864865,0.0729729729729729,34500.0,41000.0
Western New Mexico University,NM,Public,42.86,81024.0,1534.0,17772.0,27.99,,64.14,True,,,,,48.2,5980.0,0.2353324641460234,0.0247718383311603,0.302477183833116,0.0378096479791395,29400.0,35800.0
Vaughn College of Aeronautics and Technology,NY,Private NonProfit,100.0,116676.0,1438.0,46339.0,38.080000000000005,,77.61,False,,,,,70.5,7970.0,0.127260083449235,0.0118219749652294,0.1411682892906815,0.0354659248956884,42300.0,59000.0
Adelphi University,NY,Private NonProfit,36.49,154068.0,5076.0,53535.0,72.58,74.61,82.12,True,1162.0,630.0,620.0,620.0,75.9,8350.0,0.053585500394011,0.0524034672970843,0.0460992907801418,0.0533884948778565,49400.0,63000.0
Albany College of Pharmacy and Health Sciences,NY,Private NonProfit,76.14999999999999,112044.0,683.0,50326.0,74.65,75.19,85.41,True,1238.0,660.0,640.0,610.0,91.2,9480.0,0.1112737920937042,0.1244509516837481,0.1054172767203514,0.1185944363103953,94500.0,114200.0
Alfred University,NY,Private NonProfit,80.60000000000001,79296.0,1572.0,50643.0,60.74,64.11,67.03,False,1102.0,600.0,600.0,540.0,61.6,7050.0,0.0693384223918575,0.0998727735368956,0.0680661577608142,0.08206106870229,34900.0,47300.0
Bard College,NY,Private NonProfit,63.27,137640.0,1932.0,74464.0,73.57000000000001,56.95,80.28999999999999,True,,,,,50.7,6480.0,0.0248447204968944,0.0626293995859213,0.0377846790890269,0.062111801242236,31000.0,43700.0
Barnard College,NY,Private NonProfit,78.09,170004.0,2744.0,77758.0,90.0,13.6,92.78,True,1447.0,770.0,748.0,740.0,75.8,8240.0,0.0222303206997084,0.0404518950437317,0.021137026239067,0.0400874635568513,52800.0,69700.0
Berkeley College-New York,NY,Private ForProfit,100.0,90720.0,2248.0,35385.0,31.480000000000004,,67.95,True,,,,,59.1,7109.999999999999,0.2415480427046263,0.0524911032028469,0.4488434163701068,0.048932384341637,33700.0,44600.0
Phillips School of Nursing at Mount Sinai Beth Israel,NY,Private NonProfit,11.54,114828.0,254.0,,100.0,,,True,,,,,85.7,9000.0,0.1299212598425196,,,,64900.0,85600.0
Boricua College,NY,Private NonProfit,69.23,52752.0,510.0,22086.0,87.38,,87.1,True,,,,,46.0,6490.000000000001,0.4607843137254901,,0.692156862745098,,26400.0,35000.0
Canisius College,NY,Private NonProfit,44.52,100920.0,1957.0,39217.0,68.94,76.02,81.52000000000001,False,1152.0,620.0,620.0,,71.89999999999999,8380.0,0.062340316811446,0.0909555442003065,0.0587634133878385,0.0832907511497189,37900.0,51100.0
Cazenovia College,NY,Private NonProfit,100.0,87636.0,747.0,51761.0,57.74,72.18,65.14,True,1003.0,550.0,566.0,,56.99999999999999,6919.999999999999,0.0977242302543507,0.107095046854083,0.1244979919678714,0.1017402945113788,30700.0,38800.0
Central Yeshiva Tomchei Tmimim Lubavitz,NY,Private NonProfit,68.75,42984.0,513.0,23867.0,16.470000000000002,95.24,65.25999999999999,False,,,,,35.4,4180.0,0.1773879142300194,,0.1442495126705653,,29800.0,37100.0
Clarkson University,NY,Private NonProfit,68.27,133368.0,2867.0,69456.0,75.62,77.99000000000001,87.2,False,1259.0,690.0,660.0,600.0,85.6,9100.0,0.0376700383676316,0.0603418207185211,0.0258109522148587,0.0802232298569933,56400.0,74200.0
Colgate University,NY,Private NonProfit,92.44,145032.0,3032.0,75000.0,90.87,27.47,93.51,True,1404.0,750.0,720.0,,79.10000000000001,8850.0,0.0122031662269129,0.0382585751978891,0.0092348284960422,0.0283641160949868,54300.0,81100.0
Metropolitan College of New York,NY,Private NonProfit,15.03,105840.0,509.0,34022.0,28.57,40.41,50.0,True,,,,,57.7,6810.000000000001,0.1355599214145383,,0.3536345776031434,,33900.0,40100.0
Columbia University in the City of New York,NY,Private NonProfit,48.78,235920.0,8148.0,79750.0,96.21,6.660000000000001,95.27,False,1517.0,800.0,770.0,790.0,85.5,8840.0,0.0551055473735886,0.0471281296023564,0.0614874815905743,0.0344869906725576,77900.0,115600.0
