School Name,State,School Ownership,Full-time Faculty Rate (%),Faculty Average Salary,Student Enrollment Size,Attendance Cost,150% Completion Rate at 4 Yr (%),Admission Rate (%),RetentionRate_4yr,Female_Majority,SAT Average (Overall),SAT 75th Percentile Math,SAT 75th Percentile Reading,SAT 75th Percentile Writing,Percent of Students Earning >$25K (6 Yrs after Entry),Percent of Students Earning >$25K (10 Yrs after Entry),LowIncRatio_10yr,HighIncRatio_10yr,LowIncRatio_6yr,HighIncRatio_6yr,Mean Earnings (6 Yrs after Entry),Mean Earnings (10 Yrs after Entry)
University of Puerto Rico-Arecibo,PR,Public,64.73,70020.0,3378.0,16016.0,49.56,61.02,80.25,True,,,,,,,0.29277679100059206,,0.11042036708111308,,,
University of Puerto Rico-Bayamon,PR,Public,76.68,67356.0,3592.0,9732.0,28.82,91.07,78.86999999999999,True,,,,,,,0.2664253897550111,,0.1361358574610245,,,
University of Puerto Rico-Carolina,PR,Public,61.96,77028.0,2488.0,14816.0,45.95,42.9,82.13000000000001,True,981.0,529.0,559.0,,,,0.3854501607717042,,0.20337620578778134,,,
University of Puerto Rico-Cayey,PR,Public,91.67,81528.0,2951.0,12618.0,51.84,89.36,83.6,True,1060.0,574.0,585.0,,,,0.21924771263978313,,0.08708912233141308,,,
University of Puerto Rico-Humacao,PR,Public,72.2,70728.0,3049.0,14817.0,52.12,53.2,85.67,True,,,,,,,0.32207281075762545,,0.12233519186618563,,,
University of Puerto Rico-Mayaguez,PR,Public,92.69,103104.0,11776.0,16727.0,45.7,67.4,91.62,False,,,,,,,0.14325747282608695,0.006453804347826087,0.05850883152173913,0.00399116847826087,38700.0,
University of Puerto Rico-Medical Sciences,PR,Public,70.1,86592.0,357.0,,,,,True,,,,,,,0.38935574229691877,,0.5602240896358543,,,
University of Puerto Rico at Ponce,PR,Public,52.66,68460.0,2380.0,13272.0,47.66,50.29,79.64,True,,,,,,,0.2630252100840336,,0.13025210084033614,,,
University of Puerto Rico-Rio Piedras,PR,Public,71.89999999999999,74592.0,10784.0,14035.0,53.22,48.65,84.06,True,,,,,,,0.17470326409495548,0.004821958456973294,0.07372032640949555,,23600.0,
Universidad Ana G. Mendez-Carolina Campus,PR,Private NonProfit,100.0,41280.0,6574.0,13136.0,37.830000000000005,,72.66,True,,,,,22.4,314000.0,0.557042896257986,0.005019774870702769,0.5374201399452389,0.007605719501064801,19300.0,22700.0
Universidad del Sagrado Corazon,PR,Private NonProfit,22.95,47592.0,4067.0,19185.0,43.19,43.31,76.83,True,,,,,27.800000000000004,351999.99999999994,0.2348168182935825,,0.27735431522006393,0.013523481681829359,23000.0,23400.0
Universidad Politecnica de Puerto Rico,PR,Private NonProfit,64.1,47520.0,3686.0,20820.0,24.09,,76.71,False,,,,,41.8,548000.0,0.2702116115029843,0.014378730330982095,0.17688551275094955,0.013293543136190992,26600.0,36300.0
Pontifical Catholic University of Puerto Rico-Mayaguez,PR,Private NonProfit,63.41,47424.0,894.0,14135.0,31.06,96.56,71.81,True,,,,,18.4,287000.0,1.8098434004474273,0.03467561521252797,1.6062639821029083,0.02348993288590604,17700.0,21400.0
Universidad Ana G. Mendez-Gurabo Campus,PR,Private NonProfit,100.0,47784.0,10896.0,13136.0,32.73,,76.27000000000001,True,,,,,23.7,329000.0,0.3400330396475771,0.003854625550660793,0.315345080763583,0.004864170337738619,20000.0,24000.0
University of the Virgin Islands,VI,Public,100.0,84948.0,1523.0,16381.0,30.14,99.69,63.04,True,914.0,490.0,530.0,450.0,48.9,648000.0,0.21339461588969139,0.021667760998030205,0.2974392646093237,0.02298095863427446,27000.0,35500.0
Stanford University,CA,Private NonProfit,99.06,251652.0,6366.0,74570.0,95.23,5.19,85.75,True,1491.0,800.0,770.0,780.0,87.1,908000.0,0.04162739553879988,0.05246622683003456,0.03110273327049953,0.04272698711907006,92800.0,141300.0
Purdue University-Main Campus,IN,Public,96.47,152124.0,35517.0,22645.0,82.80999999999999,67.15,93.17,False,1315.0,740.0,680.0,630.0,79.9,858000.0,0.04896246867697159,0.10051524622011994,0.03978376552073655,0.081313173973027,49000.0,62200.0
Parker University,TX,Private NonProfit,50.68,71508.0,462.0,31420.0,76.14,,75.0,True,,,,,63.2,690999.9999999999,0.17532467532467533,,0.2987012987012987,0.05627705627705628,40000.0,62600.0
St. John's College,NM,Private NonProfit,67.27,108252.0,268.0,50980.0,73.44000000000001,68.91000000000001,63.51,False,,,,,38.8,573000.0,0.12686567164179105,,0.11940298507462686,0.11567164179104478,26400.0,41400.0
Bais Medrash Elyon,NY,Private NonProfit,,26988.0,25.0,15400.0,,36.36,21.43,False,,,,,,,,,,,,
Antioch University-Los Angeles,CA,Private NonProfit,,76200.0,148.0,,,,,True,,,,,63.5,635000.0,1.0608108108108107,0.43243243243243246,1.2094594594594594,0.22297297297297297,38800.0,41800.0
Antioch University-Santa Barbara,CA,Private NonProfit,,78180.0,66.0,,,,,True,,,,,63.5,635000.0,2.378787878787879,0.9696969696969697,2.712121212121212,0.5,38800.0,41800.0
Antioch University,OH,Private NonProfit,,,0.0,,,,,False,,,,,63.5,635000.0,inf,inf,inf,inf,38800.0,41800.0
Mid-America Christian University,OK,Private NonProfit,100.0,52752.0,1396.0,28755.0,43.31,,58.42,True,,,,,69.19999999999999,722000.0,0.12893982808022922,0.050143266475644696,0.3159025787965616,0.08739255014326648,40300.0,44700.0
Yeshiva Gedolah of Greater Detroit,MI,Private NonProfit,,52104.0,50.0,15067.0,31.58,92.86,100.0,False,,,,,,,,,,,,
South University-Columbia,SC,Private ForProfit,23.58,84024.0,518.0,28397.0,6.25,,85.71,True,,,,,57.99999999999999,603000.0,7.181467181467181,1.027027027027027,31.994208494208493,1.4594594594594594,32500.0,40200.0
Platt College-Aurora,CO,Private ForProfit,31.91,73596.0,227.0,44393.0,0.0,45.45,100.0,True,,,,,86.4,545000.0000000001,0.19823788546255505,,0.22466960352422907,0.1013215859030837,50400.0,31900.0
University of Massachusetts Global,CA,Private NonProfit,10.64,112236.0,5879.0,32504.0,8.33,94.98,,True,,,,,,,,,0.2480013607756421,0.08725973805068889,48300.0,
New College of Florida,FL,Public,88.03,102264.0,646.0,20563.0,63.83,69.97,80.27,True,1277.0,670.0,705.0,670.0,43.7,,0.047987616099071206,0.07120743034055728,0.07585139318885449,0.07585139318885449,26000.0,
Montana Bible College,MT,Private NonProfit,,,0.0,,42.86,78.57,,False,,,,680.0,,,,,,,,
Yeshivah Gedolah Rabbinical College,FL,Private NonProfit,,61944.0,47.0,17200.0,10.53,,41.67,False,,,,,,,,,,,,
Caribbean University-Ponce,PR,Private NonProfit,30.36,27528.0,392.0,9341.0,43.4,,82.76,False,,,,,22.1,277000.00000000006,3.877551020408163,,4.0688775510204085,,18400.0,21400.0
Caribbean University-Vega Baja,PR,Private NonProfit,,25500.0,130.0,9271.0,41.98,,66.67,True,,,,,22.1,277000.00000000006,11.692307692307692,,12.26923076923077,,18400.0,21400.0
University of Advancing Technology,AZ,Private ForProfit,45.9,64572.0,789.0,27651.0,40.19,80.69,58.51,False,,,,,62.4,794000.0000000001,0.2813688212927757,0.19138149556400508,0.2623574144486692,0.10519645120405577,40500.0,57700.0
California State University-San Marcos,CA,Public,48.1,120144.0,15016.0,22531.0,56.98,79.42,83.58,True,1039.0,560.0,570.0,,68.60000000000001,780000.0,0.08870538092701119,0.03915823122003197,0.08584176877996803,0.03742674480554076,40500.0,51100.0
Hodges University,FL,Private NonProfit,15.909999999999998,75336.0,593.0,25637.0,28.04,,50.0,True,,,,,57.6,695000.0,1.5075885328836425,0.15851602023608768,1.5413153456998314,0.13490725126475547,31600.0,43600.0
Nossi College of Art,TN,Private ForProfit,7.32,93336.0,289.0,26226.0,71.15,48.8,87.03999999999999,True,,,,,42.3,478000.0,0.5086505190311419,0.11072664359861592,0.370242214532872,0.09688581314878893,24400.0,29700.0
Yeshiva Gedolah Imrei Yosef D'spinka,NY,Private NonProfit,,66312.0,187.0,14564.0,44.440000000000005,,60.0,False,,,,,25.0,253000.0,0.13368983957219252,,0.11764705882352941,,24100.0,31800.0
CEM College-Humacao,PR,Private ForProfit,8.33,32400.0,177.0,13965.0,59.7,,36.36,True,,,,,21.7,281999.99999999994,7.005649717514125,,9.361581920903955,,18500.0,22300.0
Northwest College of Art & Design,WA,Private ForProfit,,,101.0,26056.0,40.0,84.27,73.91,True,,,,,46.3,559000.0000000001,0.22772277227722773,0.2079207920792079,0.21782178217821782,,32400.0,32200.0
University of Washington-Bothell Campus,WA,Public,66.46,136248.0,5618.0,23189.0,62.88,87.92999999999999,88.66000000000001,False,1158.0,650.0,620.0,550.0,77.10000000000001,838000.0,0.5747597009611961,0.3892844428622286,0.6270914916340334,0.4031683873264507,50300.0,69600.0
University of Washington-Tacoma Campus,WA,Public,78.29,126048.0,4552.0,21705.0,60.34,86.05000000000001,80.07,True,1068.0,580.0,600.0,520.0,77.10000000000001,838000.0,0.7093585237258347,0.4804481546572935,0.7739455184534271,0.49758347978910367,50300.0,69600.0
Provo College,UT,Private ForProfit,27.27,77184.0,579.0,23253.0,52.81,,78.79,True,,,,,51.0,423000.0,0.4525043177892919,0.07426597582037997,0.5837651122625216,0.07599309153713299,28700.0,26800.0
Beacon College,FL,Private NonProfit,82.61,65400.0,426.0,59926.0,61.53999999999999,44.61,88.78,False,,,,,,,,,0.04460093896713615,,,
University of the Potomac-Washington DC Campus,DC,Private ForProfit,100.0,24996.0,68.0,24964.0,42.86,,80.0,False,,,,,68.7,738000.0,1.3235294117647058,,1.8088235294117647,,33900.0,54600.0
Rabbi Jacob Joseph School,NJ,Private NonProfit,,45756.0,73.0,19250.0,0.0,76.92,60.870000000000005,False,,,,,,,,,,,,
Everglades University,FL,Private NonProfit,17.39,46980.0,1877.0,35979.0,58.1,75.19,63.43,False,,,,,62.0,695999.9999999999,0.11667554608417688,0.021310602024507193,0.16782099094299413,0.021310602024507193,42700.0,49600.0
College of Biblical Studies-Houston,TX,Private NonProfit,43.48,61044.0,431.0,19247.0,40.0,,100.0,False,,,,,59.1,715999.9999999999,0.19953596287703015,,0.32018561484918795,0.03944315545243619,35500.0,42800.0
Soka University of America,CA,Private NonProfit,69.77,148932.0,392.0,50968.0,87.0,51.99,91.67,True,1307.0,760.0,650.0,640.0,,,0.05612244897959184,,0.06377551020408163,,32200.0,
World Mission University,CA,Private NonProfit,,52476.0,178.0,22025.0,40.0,,76.0,True,,,,,,,,,,,,
Schiller International University,FL,Private ForProfit,,,21.0,,52.17,,100.0,False,,,,,,,,,3.6666666666666665,,,
Yeshivas Novominsk,NY,Private NonProfit,100.0,64116.0,165.0,17881.0,0.0,86.67,87.5,False,,,,,,,,,,,,
Rabbinical College of Ohr Shimon Yisroel,NY,Private NonProfit,,25128.0,211.0,29881.0,44.0,,43.75,False,,,,,11.2,90000.0,,,,,15800.0,20000.0
California State University-Monterey Bay,CA,Public,47.53,120132.0,6456.0,23389.0,60.46,85.61999999999999,81.27,True,1058.0,570.0,590.0,,61.3,762000.0,0.09928748451053283,0.04491945477075589,0.12747831474597274,0.05885997521685254,35100.0,47000.0
Capella University,MN,Private ForProfit,13.29,86148.0,11773.0,21167.0,0.0,,45.45,True,,,,,76.1,847000.0,0.054786375605198334,0.03711883122398709,0.25524505223817207,0.03508026841077041,51500.0,72600.0
Trine University-Regional/Non-Traditional Campuses,IN,Private NonProfit,50.0,97008.0,255.0,,33.33,38.89,,True,,,,,71.5,779000.0000000001,0.9686274509803922,1.0509803921568628,1.1647058823529413,0.9764705882352941,40000.0,49600.0
The University of Texas MD Anderson Cancer Center,TX,Public,100.0,138504.0,328.0,,,,,True,,,,,94.7,921000.0,0.13719512195121952,,0.3048780487804878,,64500.0,90100.0
Messenger College,TX,Private NonProfit,,32496.0,33.0,22425.0,19.05,33.33,0.0,True,,,,,,382000.00000000006,0.8181818181818182,,,,,23900.0
University of Phoenix-Hawaii,HI,Private ForProfit,,,107.0,18992.0,19.23,,0.0,False,,,,,59.6,786000.0000000001,892.5140186915888,151.6728971962617,984.3177570093458,69.42990654205607,34200.0,54900.0
Yeshiva D'monsey Rabbinical College,NY,Private NonProfit,,37404.0,71.0,15018.0,100.0,49.06,50.0,False,,,,,,,,,,,,
Embry-Riddle Aeronautical University-Worldwide,FL,Private NonProfit,28.360000000000003,87444.0,10070.0,24124.0,23.47,62.72,57.89,False,,,,,78.7,884000.0,0.09016881827209533,0.08629592850049653,0.1211519364448858,0.0775571002979146,51400.0,70300.0
Ottawa University-Milwaukee,WI,Private NonProfit,,70188.0,104.0,,,,,True,,,,,70.19999999999999,774000.0000000001,3.4903846153846154,2.451923076923077,5.4326923076923075,2.5096153846153846,41600.0,48100.0
Strayer University-Maryland,MD,Private ForProfit,11.63,91140.0,2335.0,28284.0,0.0,,75.0,True,,,,,66.7,785000.0,2.5850107066381156,0.4715203426124197,5.041113490364026,0.3764453961456103,38400.0,53500.0
San Juan Bautista School of Medicine,PR,Private NonProfit,,,62.0,11865.0,66.67,82.76,80.0,True,,,,,,,,,,,,
Texas Health and Science University,TX,Private ForProfit,64.29,53436.0,27.0,,,,,True,,,,,,,,,,,,
Yeshiva of the Telshe Alumni,NY,Private NonProfit,,74172.0,75.0,,0.0,,50.0,False,,,,,,,,,,,,
American University of Health Sciences,CA,Private ForProfit,71.74000000000001,119100.0,323.0,35965.0,37.5,,,True,,,,,74.4,607000.0,0.1609907120743034,,0.20123839009287925,0.13622291021671826,54900.0,37800.0
Western Governors University,UT,Private NonProfit,76.84,66636.0,104919.0,13790.0,46.92,,75.0,True,,,,,70.6,733000.0,0.015345171036704505,0.005833071226374632,0.03768621508020473,0.01921482286335173,48100.0,48100.0
California Aeronautical University,CA,Private ForProfit,61.36000000000001,53688.0,269.0,42622.0,30.0,,77.55,False,,,,,44.8,640000.0,0.828996282527881,,0.9888475836431226,,24900.0,33400.0
Florida Gulf Coast University,FL,Public,68.84,103080.0,13530.0,18151.0,52.74,77.49000000000001,80.65,True,1142.0,590.0,620.0,560.0,68.0,762000.0,0.058388765705838876,0.03961566888396157,0.09822616407982261,0.058758314855875834,36500.0,45800.0
Yeshiva College of the Nations Capital,MD,Private NonProfit,,89388.0,31.0,,33.33,,,False,,,,,,,,,,,,
Louisiana State University Health Sciences Center-Shreveport,LA,Public,93.33,84792.0,29.0,,,,,True,,,,,94.7,923000.0000000002,1.206896551724138,0.7586206896551724,0.7586206896551724,,76600.0,121000.0
International Baptist College and Seminary,AZ,Private NonProfit,58.330000000000005,36564.0,48.0,24449.0,64.29,,75.0,True,,,,,,,,,,,,
University of Connecticut-Waterbury Campus,CT,Public,70.83,189324.0,835.0,18464.0,65.07,96.63,78.21000000000001,True,1062.0,580.0,590.0,540.0,78.0,871000.0,0.3269461077844311,0.577245508982036,0.32455089820359284,0.578443113772455,49800.0,66000.0
University of Connecticut-Avery Point,CT,Public,70.83,189324.0,545.0,19030.0,63.53,94.27,80.51,True,1128.0,600.0,615.0,550.0,78.0,871000.0,0.5009174311926605,0.8844036697247707,0.4972477064220184,0.8862385321100917,49800.0,66000.0
University of Connecticut-Stamford,CT,Public,70.83,189324.0,2255.0,25497.0,64.55,91.4,81.76,True,1073.0,580.0,590.0,550.0,78.0,871000.0,0.12106430155210643,0.21374722838137472,0.12017738359201774,0.21419068736141908,49800.0,66000.0
University of Management and Technology,VA,Private ForProfit,100.0,26412.0,192.0,,33.33,,100.0,False,,,,,,,,,0.08854166666666667,,,
Linfield University-School of Nursing,OR,Private NonProfit,95.83,94980.0,340.0,,,,,True,,,,,80.30000000000001,851000.0,0.7147058823529412,0.9823529411764705,0.9529411764705882,1.0941176470588236,52100.0,60300.0
Linfield University-Online and Continuing Education,OR,Private NonProfit,100.0,119556.0,163.0,,,,,True,,,,,80.30000000000001,851000.0,1.49079754601227,2.049079754601227,1.9877300613496933,2.2822085889570554,52100.0,60300.0
Stratford University,VA,Private ForProfit,,82296.0,1682.0,27285.0,72.97,,78.13,True,,,,,63.1,585000.0,0.09334126040428062,0.036860879904875146,0.38882282996432815,0.06480380499405469,40700.0,39900.0
American InterContinental University-Atlanta,GA,Private ForProfit,,73032.0,1311.0,21048.0,33.33,,37.14,True,,,,,56.2,690999.9999999999,7.910755148741419,1.0655987795575896,7.144927536231884,0.4797864225781846,33200.0,45200.0
Atlantic Institute of Oriental Medicine,FL,Private NonProfit,100.0,63024.0,69.0,,,,,True,,,,,,,,,,,,
The King's University,TX,Private NonProfit,21.43,98256.0,319.0,22284.0,45.16,94.29,61.11,True,1098.0,580.0,615.0,,52.0,595999.9999999999,0.07210031347962383,,0.10344827586206896,,,47100.0
Pacific Islands University,GU,Private NonProfit,,34500.0,273.0,12203.0,37.5,97.32,100.0,True,,,,,,,0.12454212454212454,,,,,
New Saint Andrews College,ID,Private NonProfit,,,143.0,,69.23,86.15,70.83,True,1253.0,680.0,710.0,660.0,,,,,,,,
National American University-Ellsworth AFB Extension,SD,Private ForProfit,,,58.0,14796.0,0.0,,,False,,,,,54.6,660000.0,32.39655172413793,4.379310344827586,103.05172413793103,5.293103448275862,31200.0,39500.0
Pillar College,NJ,Private NonProfit,18.87,77472.0,281.0,35425.0,25.0,,50.0,True,,,,,63.5,,,,0.19217081850533807,0.060498220640569395,42800.0,
Oregon State University-Cascades Campus,OR,Public,75.0,141828.0,1045.0,25945.0,,76.69,73.33,True,1132.0,600.0,630.0,560.0,70.8,791000.0000000001,1.6401913875598086,1.5760765550239235,2.164593301435407,1.814354066985646,42700.0,56700.0
Yeshiva Shaarei Torah of Rockland,NY,Private NonProfit,77.78,61932.0,88.0,21700.0,,66.67,50.0,False,,,,,,,,,0.3522727272727273,,,
Universidad Pentecostal Mizpa,PR,Private NonProfit,0.0,,122.0,10654.0,30.77,,55.56,False,,,,,21.3,,0.26229508196721313,,0.5081967213114754,,21900.0,22800.0
Nevada State College,NV,Public,100.0,92568.0,4287.0,20132.0,23.04,89.92999999999999,78.66,True,,,,,77.3,,0.05108467459762071,0.012596221133659902,0.11896431070678797,0.0244926522043387,45300.0,
California State University-Channel Islands,CA,Public,52.470000000000006,123336.0,6938.0,25150.0,55.44,79.43,83.14,True,,,,,62.6,758000.0,0.07855289708849812,0.030268088786393775,0.10521764197174978,0.044969731911213603,38100.0,51900.0
Franklin W Olin College of Engineering,MA,Private NonProfit,79.36999999999999,144252.0,290.0,74286.0,93.67,16.439999999999998,81.17999999999999,True,1521.0,800.0,770.0,770.0,,,,,,0.1,,
Grantham University,KS,Private ForProfit,7.75,60576.0,5292.0,14657.0,21.81,,52.86,False,,,,,,,,,0.06368102796674226,0.010582010582010581,,
University of the Potomac-VA Campus,VA,Private ForProfit,,,48.0,,100.0,,83.33,False,,,,,68.7,738000.0,1.875,,2.5625,,33900.0,54600.0
Birthingway College of Midwifery,OR,Private NonProfit,,,2.0,,,,,True,,,,,,,,,,,,
Faith International University,WA,Private NonProfit,40.74,39900.0,139.0,20830.0,33.33,,,False,,,,,,,0.12949640287769784,,0.19424460431654678,,,
Family of Faith Christian University,OK,Private NonProfit,,19380.0,23.0,,0.0,31.25,,True,,,,,,,,,,,,
West Coast University-Los Angeles,CA,Private ForProfit,20.27,105924.0,2413.0,49665.0,38.46,,75.0,True,,,,,89.4,786000.0000000001,0.12474098632407792,0.07956900124326564,0.39535847492747617,0.25694156651471195,71900.0,67700.0
Williamson Christian College,TN,Private NonProfit,,8904.0,47.0,20720.0,0.0,,80.0,True,,,,,,,,,1.4042553191489362,,,
DigiPen Institute of Technology,WA,Private ForProfit,54.2,102312.0,1054.0,47197.0,52.6,38.24,80.0,False,1257.0,680.0,660.0,610.0,75.1,870000.0,0.07874762808349146,0.1015180265654649,0.09013282732447818,0.07969639468690702,60900.0,82400.0
Dewey University-Hato Rey,PR,Private NonProfit,100.0,22212.0,363.0,11278.0,78.53,,61.11,True,,,,,18.1,248000.0,9.236914600550964,,9.639118457300276,,18500.0,21700.0
Strayer University-Tennessee,TN,Private ForProfit,11.68,82632.0,3670.0,28284.0,,,50.0,True,,,,,66.7,785000.0,1.6446866485013625,0.3,3.207356948228883,0.23950953678474116,38400.0,53500.0
Strayer University-Pennsylvania,PA,Private ForProfit,11.76,82632.0,1971.0,28284.0,0.0,,40.0,True,,,,,66.7,785000.0,3.0624048706240488,0.558599695585997,5.972095383054287,0.4459665144596651,38400.0,53500.0
Brookline College-Albuquerque,NM,Private ForProfit,100.0,82020.0,608.0,,55.83,,86.0,True,,,,,32.9,432000.0,2.3782894736842106,0.046052631578947366,5.552631578947368,0.08881578947368421,21400.0,23700.0
Northcentral University,CA,Private NonProfit,26.02,76704.0,176.0,,,,,True,,,,,,,,,0.5738636363636364,,,
Baptist University of the Americas,TX,Private NonProfit,16.13,57936.0,116.0,15092.0,26.32,,22.22,True,,,,,,,0.3275862068965517,,0.3793103448275862,,25200.0,
Beis Medrash Heichal Dovid,NY,Private NonProfit,,134352.0,166.0,18000.0,75.0,66.67,94.23,False,,,,,,,,,,,,
Charlotte Christian College and Theological Seminary,NC,Private NonProfit,,36492.0,87.0,,,,,True,,,,,,,,,,,,
American InterContinental University,AZ,Private ForProfit,,72948.0,12637.0,19021.0,17.150000000000002,,28.06,True,,,,,56.2,690999.9999999999,0.8206852892300388,0.11054838964944211,0.7412360528606473,0.04977447178919047,33200.0,45200.0
American InterContinental University-Houston,TX,Private ForProfit,,86328.0,190.0,21745.0,52.0,,50.0,True,,,,,56.2,690999.9999999999,54.584210526315786,7.352631578947369,49.3,3.3105263157894735,33200.0,45200.0
University of California-Merced,CA,Public,93.36,142200.0,8276.0,35005.0,68.69,84.8,86.33999999999999,True,1066.0,570.0,570.0,540.0,60.8,,0.01486225229579507,0.012445625906234896,0.07757370710488158,0.03733687771870469,42500.0,
Central Methodist University-College of Graduate and Extended Studies,MO,Private NonProfit,100.0,70212.0,1659.0,18200.0,,100.0,66.67,True,,,,,67.10000000000001,769000.0000000001,0.1525015069318867,0.09403254972875226,0.3013863773357444,0.15913200723327306,35000.0,39500.0
Neumont College of Computer Science,UT,Private ForProfit,46.150000000000006,118800.0,529.0,37059.0,67.23,90.69,75.96000000000001,False,,,,,84.2,728000.0,0.17580340264650285,0.11342155009451796,0.14933837429111532,0.10775047258979206,66400.0,75100.0
Johnson & Wales University-Charlotte,NC,Private NonProfit,100.0,112860.0,1391.0,50200.0,56.56,82.27,65.45,True,,,,,60.9,707000.0,1.1322789360172538,0.9202012940330697,1.2005751258087707,1.0539180445722502,33400.0,42200.0
Roseman University of Health Sciences,NV,Private NonProfit,57.3,130620.0,555.0,,,,,True,,,,,87.0,,0.08648648648648649,,0.21081081081081082,0.06846846846846846,76100.0,
Ave Maria University,FL,Private NonProfit,87.5,92952.0,1048.0,37423.0,52.63,91.79,71.28999999999999,True,1164.0,610.0,630.0,600.0,59.5,,0.1383587786259542,0.04770992366412214,0.12595419847328243,0.10782442748091603,30900.0,33700.0
Ecclesia College,AR,Private NonProfit,29.55,13764.0,189.0,28103.0,25.0,76.39,44.440000000000005,False,,,,530.0,,,0.15343915343915343,,0.3386243386243386,,,
Los Angeles College of Music,CA,Private ForProfit,8.74,53244.0,249.0,44437.0,54.17,77.05,60.34,False,,,,,,,,,0.10441767068273092,,,
Uta Mesivta of Kiryas Joel,NY,Private NonProfit,100.0,35892.0,2268.0,20447.0,78.67,,96.65,False,,,,,17.9,,0.08994708994708994,,0.10890652557319223,,23600.0,32600.0
Harrisburg University of Science and Technology,PA,Private NonProfit,44.86,95940.0,726.0,33717.0,24.75,,69.67999999999999,False,,,,,57.4,,0.08264462809917356,,0.07575757575757576,0.03305785123966942,30700.0,
United States University,CA,Private ForProfit,88.89,83388.0,116.0,20187.0,0.0,,0.0,True,,,,,68.30000000000001,,0.25862068965517243,,0.4224137931034483,,52200.0,
Eagle Gate College-Layton,UT,Private ForProfit,,83100.0,200.0,22962.0,64.71000000000001,,100.0,True,,,,,41.3,599000.0,2.715,0.265,3.545,0.255,25600.0,31600.0
Georgia Gwinnett College,GA,Public,79.21000000000001,85632.0,11013.0,18387.0,17.75,94.51,62.98,True,,,,,62.9,,0.00789975483519477,0.003541269408880414,0.185326432398075,0.05193861799691274,34500.0,
SUM Bible College and Theological Seminary,CA,Private NonProfit,18.03,36876.0,417.0,26346.0,50.0,55.78999999999999,61.42999999999999,True,,,,,,,0.07913669064748201,,0.24700239808153476,0.07434052757793765,25100.0,
Careers Unlimited,UT,Private ForProfit,,128784.0,119.0,,,,,True,,,,,60.8,,0.33613445378151263,0.2689075630252101,0.2857142857142857,0.226890756302521,37200.0,
Strayer University-Florida,FL,Private ForProfit,11.76,82632.0,1765.0,28284.0,66.67,,66.67,True,,,,,66.7,785000.0,3.419830028328612,0.6237960339943343,6.669121813031161,0.4980169971671388,38400.0,53500.0
American Public University System,WV,Private ForProfit,19.34,69780.0,38546.0,16569.0,48.48,,97.73,False,,,,,74.5,,0.014398381154983656,0.003657967104239091,0.27943236652311526,0.0189643542780055,49200.0,67000.0
Huntsville Bible College,AL,Private NonProfit,,,84.0,,,,,True,,,,,,,,,,,,
Bais Medrash Toras Chesed,NJ,Private NonProfit,,70128.0,150.0,12100.0,46.150000000000006,70.21,96.3,False,,,,,,,,,,,,
University of the West,CA,Private NonProfit,25.42,84300.0,108.0,24236.0,27.59,,75.0,True,,,,,,,,,,,,
American College of Education,IN,Private ForProfit,36.29,45120.0,85.0,,,,,True,,,,,,,,,,,,
South University-Tampa,FL,Private ForProfit,33.03,82896.0,548.0,28397.0,13.04,,50.0,True,,,,,57.99999999999999,603000.0,6.788321167883212,0.9708029197080292,30.24270072992701,1.3795620437956204,32500.0,40200.0
Averett University-Non-Traditional Programs,VA,Private NonProfit,100.0,96504.0,196.0,19078.0,,9.09,75.0,True,,,,,71.3,788000.0,1.1683673469387754,0.8673469387755102,1.3316326530612246,0.8826530612244898,40300.0,49000.0
Strayer University-Delaware,DE,Private ForProfit,11.76,154932.0,356.0,,100.0,,,True,,,,,66.7,785000.0,16.95505617977528,3.092696629213483,33.06460674157304,2.4691011235955056,38400.0,53500.0
Strayer University-Alabama,AL,Private ForProfit,11.76,97848.0,1534.0,28284.0,50.0,,0.0,True,,,,,66.7,785000.0,3.934810951760104,0.7177314211212517,7.673402868318123,0.5730117340286832,38400.0,53500.0
Columbia Southern University,AL,Private ForProfit,62.99,49272.0,13077.0,15491.0,29.53,,62.22,False,,,,,87.7,,0.00428232775101323,0.007111722872218399,0.09054064387856542,0.043358568479008944,57000.0,
Yeshivas Be'er Yitzchok,NJ,Private NonProfit,,50820.0,55.0,29460.0,20.0,100.0,75.0,False,,,,,,,,,,,,
Yeshiva Toras Chaim,NJ,Private NonProfit,39.13,57624.0,213.0,18833.0,21.05,75.0,84.91,False,,,,,,,,,,,,
Talmudical Seminary of Bobov,NY,Private NonProfit,100.0,55896.0,423.0,16000.0,23.53,91.94,64.13,False,,,,,25.0,,,,0.1111111111111111,,22100.0,
The Art Institute of Austin,TX,Private ForProfit,10.0,54564.0,228.0,33114.0,24.59,,43.33,False,,,,,54.400000000000006,640000.0,2.763157894736842,1.0219298245614035,9.473684210526315,2.31140350877193,30400.0,39100.0
Patrick Henry College,VA,Private NonProfit,100.0,81804.0,323.0,,61.25000000000001,88.14,90.77,False,1306.0,660.0,720.0,,,,,,,,,
Strayer University-North Carolina,NC,Private ForProfit,11.64,86292.0,4683.0,,0.0,,33.33,True,,,,,66.7,785000.0,1.2889173606662396,0.23510570147341447,2.5135596839632712,0.18770019218449713,38400.0,53500.0
Strayer University-New Jersey,NJ,Private ForProfit,11.76,82632.0,903.0,28284.0,100.0,,33.33,True,,,,,66.7,785000.0,6.6843853820598005,1.2192691029900333,13.035437430786269,0.973421926910299,38400.0,53500.0
