School Name,State,School Ownership,Full-time Faculty Rate (%),Faculty Average Monthly Salary,Student Enrollment Size,RetentionRate_4yr,Attendance Cost,150% Completion Rate at 4 Yr (%),Admission Rate (%),SAT Average (Overall),SAT 75th Percentile Math,SAT 75th Percentile Reading,SAT 75th Percentile Writing,Mean Earnings (6 Yrs after Entry),Mean Earnings (10 Yrs after Entry),Female_Majority,MeanEarningsGenderDiff10
Olivet College,MI,Private NonProfit,100.0,6258.0,968.0,57.1,42758.0,48.84,60.31,,,,,31000.0,42200.0,False,8700.0
Kuyper College,MI,Private NonProfit,40.0,5734.0,122.0,81.82000000000001,33168.0,41.510000000000005,59.38,1053.0,555.0,615.0,530.0,27000.0,35200.0,True,
Saginaw Valley State University,MI,Public,50.28,8429.0,6953.0,77.37,22353.0,47.88,89.46,1086.0,590.0,600.0,,35400.0,42700.0,True,9200.0
Siena Heights University,MI,Private NonProfit,97.8,6285.0,1734.0,74.22999999999999,39539.0,53.010000000000005,74.42999999999999,,,,,43100.0,45300.0,True,12500.0
Spring Arbor University,MI,Private NonProfit,25.629999999999995,5819.0,1233.0,77.78,41548.0,64.69,63.3,1100.0,590.0,600.0,,38800.0,45000.0,True,10400.0
Finlandia University,MI,Private NonProfit,100.0,4961.0,379.0,45.68,34832.0,25.71,83.0,,,,460.0,29300.0,38700.0,False,3900.0
Walsh College,MI,Private NonProfit,12.839999999999998,8713.0,708.0,,,,,,,,,51700.0,62700.0,False,16900.0
Wayne State University,MI,Public,60.19,11123.0,17164.0,81.66,24541.0,51.89,69.01,1112.0,600.0,600.0,,37900.0,52300.0,True,14300.0
Western Michigan University,MI,Public,69.1,9914.0,15706.0,78.46,26567.0,56.69,84.94,1129.0,610.0,610.0,,35300.0,50500.0,False,15100.0
Academy College,MN,Private ForProfit,,5579.0,92.0,100.0,31816.0,,,,,,,31300.0,37900.0,False,12500.0
Augsburg University,MN,Private NonProfit,46.7,8329.0,2487.0,73.42999999999999,54069.0,59.28,73.11999999999999,1050.0,595.0,613.0,570.0,41500.0,53200.0,True,11600.0
Bemidji State University,MN,Public,64.25999999999999,8863.0,3698.0,71.8,20919.0,45.99,69.44,1105.0,,,,37000.0,44000.0,True,15100.0
Bethany Lutheran College,MN,Private NonProfit,54.55,7218.0,632.0,87.08,38528.0,61.7,64.51,,,,670.0,31100.0,37600.0,True,16000.0
Bethel University,MN,Private NonProfit,43.21,7796.0,2491.0,84.66,52723.0,74.09,86.63,1203.0,668.0,670.0,,46100.0,52600.0,True,15000.0
Carleton College,MN,Private NonProfit,77.78,12689.0,1918.0,93.9,74275.0,93.79,21.18,1438.0,770.0,750.0,750.0,43400.0,67900.0,True,19400.0
Concordia College at Moorhead,MN,Private NonProfit,74.18,7408.0,1873.0,83.56,53819.0,67.58999999999999,58.08,1169.0,625.0,620.0,,39700.0,49000.0,True,11900.0
Concordia University-Saint Paul,MN,Private NonProfit,27.81,6474.0,3222.0,68.10000000000001,32686.0,47.52,68.60000000000001,,,,,46000.0,57100.0,True,12200.0
Martin Luther College,MN,Private NonProfit,82.65,4626.0,777.0,88.41,27230.0,74.87,87.31,1185.0,600.0,638.0,,29300.0,37400.0,True,21800.0
Gustavus Adolphus College,MN,Private NonProfit,83.77,7567.0,2230.0,87.85,59205.0,78.3,70.61,,,,,43400.0,58900.0,True,11900.0
Hamline University,MN,Private NonProfit,42.41,8014.0,1907.0,73.58,51984.0,65.12,68.95,1147.0,610.0,615.0,620.0,42800.0,55500.0,True,10100.0
Macalester College,MN,Private NonProfit,82.78999999999999,10960.0,2049.0,90.03999999999999,71053.0,92.59,38.690000000000005,1390.0,730.0,720.0,720.0,36900.0,55800.0,True,2300.0
Minnesota State University-Mankato,MN,Public,69.38,9790.0,11840.0,78.97999999999999,20858.0,50.970000000000006,67.25999999999999,1105.0,,,,38800.0,48400.0,True,13000.0
Metropolitan State University,MN,Public,26.62,9751.0,6155.0,66.42,22819.0,45.9,61.89,,,,,44600.0,51700.0,True,10700.0
University of Minnesota-Twin Cities,MN,Public,82.43,12182.0,30907.0,93.32,27654.0,84.26,69.64,1320.0,760.0,700.0,690.0,46000.0,61200.0,True,12800.0
University of Minnesota-Crookston,MN,Public,100.0,8054.0,1754.0,64.08,23804.0,50.64999999999999,72.15,,,,510.0,42500.0,49100.0,True,16900.0
Minneapolis College of Art and Design,MN,Private NonProfit,23.57,7631.0,656.0,67.97999999999999,53010.0,63.33,54.67999999999999,,,,560.0,32700.0,43200.0,True,6000.0
Herzing University-Minneapolis,MN,Private NonProfit,27.27,6851.0,620.0,100.0,28018.0,64.71000000000001,92.06,,,,,30100.0,41600.0,True,14300.0
University of Minnesota-Duluth,MN,Public,85.69,8622.0,8351.0,79.5,25326.0,61.5,78.55,1169.0,640.0,600.0,580.0,40900.0,56300.0,False,12400.0
University of Minnesota-Morris,MN,Public,91.09,7536.0,1243.0,78.3,24636.0,59.85,64.64999999999999,1199.0,630.0,620.0,620.0,34900.0,44400.0,True,8700.0
Minnesota State University Moorhead,MN,Public,65.45,9373.0,4207.0,70.47,22525.0,54.86,66.05,1106.0,580.0,600.0,,36300.0,44900.0,True,14100.0
North Central University,MN,Private NonProfit,35.4,7090.0,921.0,75.92,37644.0,53.49,92.99,1077.0,570.0,578.0,,29700.0,35800.0,True,11400.0
University of Northwestern-St Paul,MN,Private NonProfit,100.0,6267.0,1658.0,83.46000000000001,43817.0,68.60000000000001,92.22,,,,,35200.0,43400.0,True,19800.0
Oak Hills Christian College,MN,Private NonProfit,80.0,4010.0,98.0,57.14,30607.0,32.14,62.7,1009.0,540.0,460.0,,23900.0,31700.0,False,
College of Saint Benedict,MN,Private NonProfit,87.42,8573.0,1662.0,89.27000000000001,60788.0,85.06,84.00999999999999,1201.0,570.0,630.0,560.0,42300.0,57000.0,True,
Saint Cloud State University,MN,Public,64.75,9961.0,7210.0,67.0,19635.0,44.81,73.22,1087.0,650.0,600.0,,38000.0,48600.0,True,11900.0
Saint Johns University,MN,Private NonProfit,87.33,8683.0,1564.0,82.37,59972.0,74.44,81.38,1193.0,580.0,615.0,540.0,49600.0,67100.0,False,
Saint Mary's University of Minnesota,MN,Private NonProfit,24.86,6945.0,1315.0,78.74,49200.0,61.68,84.1,,,,540.0,42600.0,50400.0,True,6700.0
St Olaf College,MN,Private NonProfit,70.63000000000001,8799.0,2928.0,90.94,62880.0,84.82,50.81,1309.0,700.0,690.0,,41500.0,57300.0,True,7200.0
Crown College,MN,Private NonProfit,19.86,5279.0,729.0,65.79,41227.0,60.45,46.89,1063.0,570.0,580.0,,33400.0,40100.0,True,15600.0
The College of Saint Scholastica,MN,Private NonProfit,53.38,7043.0,2225.0,83.52000000000001,50923.0,68.63,73.31,1205.0,,,490.0,48600.0,56000.0,True,11600.0
University of St Thomas,MN,Private NonProfit,56.42,10908.0,6276.0,86.97,57785.0,80.23,87.4,1249.0,670.0,670.0,,48600.0,62900.0,False,12000.0
St Catherine University,MN,Private NonProfit,52.5,7496.0,2914.0,81.76,50794.0,63.6,76.14999999999999,1122.0,620.0,620.0,,44300.0,51100.0,True,10400.0
Southwest Minnesota State University,MN,Public,51.15,9563.0,1945.0,74.22999999999999,20481.0,48.07,80.60000000000001,1048.0,540.0,562.0,540.0,34900.0,41400.0,True,13100.0
Winona State University,MN,Public,62.59,9392.0,6249.0,74.9,22003.0,60.77,75.18,1118.0,560.0,570.0,,40000.0,48600.0,True,11300.0
Alcorn State University,MS,Public,68.55,6504.0,2648.0,73.83,24285.0,45.440000000000005,37.72,1035.0,460.0,500.0,,26900.0,35000.0,True,100.0
Belhaven University,MS,Private NonProfit,15.06,4784.0,2003.0,67.82000000000001,35975.0,46.67,49.54,1083.0,540.0,595.0,,34900.0,42900.0,True,12700.0
Blue Mountain College,MS,Private NonProfit,70.49,5486.0,631.0,69.91000000000001,25475.0,51.35,99.12,1065.0,540.0,520.0,,29000.0,29200.0,True,
Delta State University,MS,Public,65.18,6576.0,1933.0,67.14,20678.0,39.01,99.61,1063.0,620.0,505.0,,32400.0,37600.0,True,9400.0
Jackson State University,MS,Public,62.18,7456.0,4650.0,73.7,24570.0,43.68,89.98,993.0,530.0,520.0,,27800.0,33700.0,True,4400.0
Millsaps College,MS,Private NonProfit,79.59,7864.0,668.0,69.95,57996.0,68.08999999999999,69.81,1184.0,628.0,643.0,,39400.0,54500.0,True,7800.0
University of Mississippi,MS,Public,85.2,9377.0,16083.0,85.72999999999999,25562.0,66.67999999999999,88.02,1220.0,610.0,620.0,,41300.0,56600.0,True,16500.0
Mississippi University for Women,MS,Public,66.52,6227.0,2094.0,78.82000000000001,20684.0,45.83,99.03,1106.0,690.0,610.0,,33100.0,38900.0,True,8100.0
Mississippi Valley State University,MS,Public,74.36,5861.0,1376.0,62.260000000000005,20315.0,27.39,82.72,945.0,,,,22500.0,27200.0,True,6500.0
Mississippi College,MS,Private NonProfit,52.62,7796.0,2515.0,79.61,34918.0,65.34,28.76,1218.0,610.0,650.0,,34500.0,44900.0,True,14000.0
Mississippi State University,MS,Public,85.47,8893.0,18724.0,85.08,25778.0,64.19,80.04,1244.0,640.0,630.0,,37100.0,47400.0,False,18300.0
Rust College,MS,Private NonProfit,91.84,3999.0,623.0,56.06,16700.0,19.7,29.47,,,,,20900.0,26600.0,True,3100.0
University of Southern Mississippi,MS,Public,99.16,7921.0,11348.0,74.74,24047.0,49.75,96.33,1135.0,,,,33500.0,42700.0,True,15000.0
Tougaloo College,MS,Private NonProfit,74.07000000000001,4755.0,654.0,70.39999999999999,22784.0,40.48,71.2,990.0,490.0,500.0,,25300.0,32400.0,True,3200.0
William Carey University,MS,Private NonProfit,49.52,5928.0,2101.0,83.89,23334.0,53.36,55.28,1172.0,680.0,650.0,,34000.0,40500.0,True,6100.0
Avila University,MO,Private NonProfit,33.33,6284.0,1023.0,68.63,30366.0,51.470000000000006,41.98,1065.0,,,,39900.0,49700.0,True,12400.0
Baptist Bible College,MO,Private NonProfit,29.03,4873.0,202.0,64.29,24641.0,36.84,,,,,,23900.0,33300.0,False,18600.0
Cox College,MO,Private NonProfit,63.44,7291.0,741.0,,,50.0,100.0,,,,,41100.0,42700.0,True,
Calvary University,MO,Private NonProfit,73.47,3312.0,241.0,68.28999999999999,18784.0,59.46,,,,,518.0,30900.0,39200.0,True,
Central Christian College of the Bible,MO,Private NonProfit,64.52,4531.0,164.0,56.76,24769.0,37.04,,,,,,25000.0,30600.0,False,17000.0
Central Methodist University-College of Liberal Arts and Sciences,MO,Private NonProfit,100.0,6504.0,1141.0,70.13000000000001,42630.0,44.41,95.34,1056.0,540.0,540.0,490.0,35000.0,39500.0,True,10700.0
University of Central Missouri,MO,Public,99.77,7323.0,6877.0,74.82,19802.0,51.42,63.59,1120.0,,,,35100.0,42600.0,True,12300.0
Cleveland University-Kansas City,KS,Private NonProfit,62.07,5600.0,77.0,0.0,,0.0,54.55,,,,,41700.0,53600.0,True,
Columbia College,MO,Private NonProfit,100.0,7695.0,7574.0,70.62,37709.0,28.14,,,,,,36300.0,43000.0,True,15900.0
Conception Seminary College,MO,Private NonProfit,,4527.0,40.0,75.0,38960.0,25.0,100.0,1255.0,,,,,,False,
Culver-Stockton College,MO,Private NonProfit,61.45,5786.0,918.0,65.61,40296.0,45.52,98.33,1039.0,560.0,550.0,,33700.0,40100.0,False,4100.0
Drury University,MO,Private NonProfit,100.0,7544.0,1404.0,78.36,40913.0,59.61,70.67999999999999,1208.0,640.0,610.0,,30400.0,36200.0,True,10700.0
Evangel University,MO,Private NonProfit,50.3,6437.0,1480.0,80.36,37127.0,54.71,95.42,,,,580.0,32800.0,40900.0,True,14600.0
Fontbonne University,MO,Private NonProfit,37.65,7273.0,810.0,78.25999999999999,40906.0,65.77,85.36,1050.0,,,,36200.0,46300.0,True,15500.0
Hannibal-LaGrange University,MO,Private NonProfit,100.0,4989.0,559.0,59.6,36128.0,42.94,64.63,1120.0,680.0,635.0,,31600.0,38200.0,True,14600.0
Harris-Stowe State University,MO,Public,23.0,6240.0,1383.0,63.9,17740.0,12.18,,,,,,23800.0,30900.0,True,8600.0
Barnes-Jewish College Goldfarb School of Nursing,MO,Private NonProfit,52.580000000000005,7921.0,529.0,,,,,,,,,56600.0,59500.0,True,
Kansas City Art Institute,MO,Private NonProfit,51.82,7554.0,696.0,65.03,54227.0,57.46,59.1,,,,570.0,26300.0,33200.0,True,400.0
Lincoln University,MO,Public,76.11,5783.0,1475.0,50.66,18374.0,26.1,,,,,,27000.0,34600.0,True,-400.0
Lindenwood University,MO,Private NonProfit,100.0,8397.0,4780.0,74.87,30609.0,46.75,92.13,1111.0,590.0,590.0,500.0,37900.0,47000.0,True,12100.0
Logan University,MO,Private NonProfit,39.86,6798.0,281.0,70.0,20535.0,,84.61999999999999,,,,,40900.0,55400.0,True,14400.0
Maryville University of Saint Louis,MO,Private NonProfit,15.27,8552.0,5463.0,82.77,46850.0,74.51,94.89,,,,,44100.0,51100.0,True,10500.0
Midwestern Baptist Theological Seminary,MO,Private NonProfit,14.93,7148.0,858.0,47.06,24811.0,40.0,97.0,,,,,,,False,
Missouri Baptist University,MO,Private NonProfit,25.37,6145.0,1589.0,69.47,40548.0,35.29,64.84,1047.0,510.0,540.0,,31500.0,39200.0,True,10000.0
Missouri Southern State University,MO,Public,66.33,6057.0,4342.0,66.99000000000001,15867.0,32.08,98.33,1087.0,550.0,560.0,,31300.0,38100.0,True,12000.0
Missouri Valley College,MO,Private NonProfit,68.75,4593.0,1327.0,52.190000000000005,35425.0,22.93,62.18,956.0,530.0,514.0,,29700.0,38100.0,False,9600.0
Missouri Western State University,MO,Public,60.96,7065.0,3530.0,63.05,18632.0,35.68,,,,,,31300.0,38200.0,True,8600.0
University of Missouri-Columbia,MO,Public,73.08,10231.0,22622.0,89.39,26902.0,72.98,81.78,1247.0,660.0,660.0,,42700.0,56600.0,True,13500.0
University of Missouri-Kansas City,MO,Public,68.60000000000001,9327.0,7077.0,74.77000000000001,22897.0,53.75,63.01,1184.0,680.0,635.0,,44400.0,57200.0,True,10400.0
Missouri University of Science and Technology,MO,Public,85.13,10998.0,6050.0,84.89999999999999,23123.0,66.75,81.46,1328.0,720.0,670.0,640.0,57200.0,72400.0,False,19500.0
University of Missouri-St Louis,MO,Public,58.71,9179.0,6387.0,82.07,24481.0,56.25,57.59,1188.0,615.0,640.0,,38700.0,49200.0,True,12600.0
Truman State University,MO,Public,89.97,7293.0,3845.0,88.34,21640.0,74.72999999999999,72.1,1278.0,650.0,680.0,,36000.0,50500.0,True,11600.0
Northwest Missouri State University,MO,Public,77.02,7379.0,5151.0,75.7,20235.0,54.05,80.11,1104.0,600.0,580.0,,34000.0,43700.0,True,11600.0
Ozark Christian College,MO,Private NonProfit,59.7,4998.0,625.0,71.50999999999999,22811.0,56.74,98.18,,,,,27000.0,33900.0,False,12400.0
College of the Ozarks,MO,Private NonProfit,70.12,7631.0,1486.0,80.24,30764.0,60.08,14.28,1156.0,590.0,650.0,534.0,28800.0,35300.0,True,17300.0
Park University,MO,Private NonProfit,12.4,6783.0,8217.0,63.44,21146.0,28.000000000000004,,,,,,42200.0,50800.0,False,17400.0
Stevens-The Institute of Business & Arts,MO,Private ForProfit,,4896.0,108.0,0.0,22069.0,66.67,,,,,,26100.0,29400.0,True,
Research College of Nursing,MO,Private ForProfit,97.3,7581.0,269.0,,,,,,,,,59400.0,74800.0,True,
Rockhurst University,MO,Private NonProfit,66.36999999999999,7156.0,2054.0,87.56,53221.0,72.61,72.89,1167.0,610.0,615.0,,44100.0,57300.0,True,15500.0
Saint Louis University,MO,Private NonProfit,61.47,10304.0,7304.0,89.98,61975.0,79.27,55.54,1299.0,690.0,680.0,,47000.0,64900.0,True,13300.0
Saint Louis Christian College,MO,Private NonProfit,23.08,3485.0,72.0,75.0,24180.0,54.55,70.27,1020.0,,,,27600.0,32300.0,False,24900.0
University of Health Sciences and Pharmacy in St. Louis,MO,Private NonProfit,82.35,9583.0,282.0,83.33,47005.0,80.83,78.22,1266.0,690.0,635.0,,104500.0,110600.0,True,3500.0
Southwest Baptist University,MO,Private NonProfit,53.36,5773.0,1954.0,63.81,35243.0,47.760000000000005,73.35000000000001,1110.0,583.0,570.0,,31000.0,37400.0,True,14400.0
Stephens College,MO,Private NonProfit,59.68,6415.0,438.0,76.58,38435.0,59.24,64.29,1103.0,580.0,540.0,560.0,33600.0,41000.0,True,
Southeast Missouri State University,MO,Public,100.0,7208.0,7659.0,80.0,20872.0,50.73,93.33,,,,,31800.0,41400.0,True,12600.0
Missouri State University-Springfield,MO,Public,69.86,7699.0,15343.0,79.21000000000001,21859.0,57.78,86.57000000000001,1183.0,610.0,610.0,,34300.0,44500.0,True,11700.0
Washington University in St Louis,MO,Private NonProfit,70.75,15456.0,7366.0,94.15,76910.0,94.36,16.02,1520.0,800.0,760.0,770.0,63400.0,87900.0,True,25500.0
Webster University,MO,Private NonProfit,100.0,8773.0,2535.0,77.0,44260.0,55.14,53.12,1170.0,610.0,650.0,620.0,38200.0,47900.0,True,7800.0
Westminster College,MO,Private NonProfit,68.0,6422.0,606.0,72.54,44500.0,59.63,97.43,1136.0,650.0,610.0,523.0,37100.0,49800.0,False,13500.0
William Jewell College,MO,Private NonProfit,55.120000000000005,6975.0,738.0,77.25,49150.0,66.92,36.4,1168.0,630.0,630.0,,43600.0,51300.0,True,14500.0
William Woods University,MO,Private NonProfit,28.27,5191.0,837.0,69.67999999999999,41310.0,52.38,62.53999999999999,,,,555.0,33100.0,40300.0,True,14400.0
Carroll College,MT,Private NonProfit,63.49,6423.0,1093.0,83.6,50675.0,67.23,73.02,1199.0,640.0,650.0,590.0,40900.0,49200.0,True,14600.0
Montana State University Billings,MT,Public,64.25,6691.0,2972.0,58.36,16755.0,28.37,,,,,,34300.0,38700.0,True,16000.0
University of Providence,MT,Private NonProfit,53.85,6281.0,781.0,60.61,40556.0,38.0,98.53,1013.0,480.0,530.0,,30500.0,38600.0,True,7600.0
Montana Technological University,MT,Public,75.0,7984.0,1418.0,80.15,21124.0,57.49,97.27,1192.0,655.0,640.0,550.0,48100.0,52100.0,False,19900.0
Montana State University,MT,Public,60.46,7872.0,14132.0,78.16,22073.0,59.84,80.77,1205.0,660.0,660.0,610.0,38000.0,48900.0,False,14200.0
The University of Montana,MT,Public,66.23,8282.0,6897.0,74.32,19958.0,44.21,95.78,1162.0,610.0,630.0,600.0,33900.0,43300.0,True,12700.0
Montana State University-Northern,MT,Public,100.0,5888.0,873.0,69.89,15933.0,35.2,,,,,478.0,37100.0,40400.0,False,14400.0
Rocky Mountain College,MT,Private NonProfit,90.8,6482.0,830.0,64.49000000000001,40804.0,53.3,71.17,1071.0,558.0,580.0,540.0,34500.0,47100.0,False,14100.0
The University of Montana-Western,MT,Public,66.03999999999999,7091.0,1281.0,73.05,17790.0,47.04,51.85999999999999,1001.0,550.0,570.0,,29300.0,36700.0,True,19600.0
Bellevue University,NE,Private NonProfit,11.81,5993.0,9665.0,50.79,22961.0,22.73,,,,,,52200.0,60500.0,True,23800.0
Clarkson College,NE,Private NonProfit,94.67,6113.0,616.0,58.81999999999999,24917.0,51.61,56.86,,,,,48800.0,52900.0,True,
Bryan College of Health Sciences,NE,Private NonProfit,56.00000000000001,7955.0,602.0,89.71000000000001,30615.0,75.56,57.77,,,,,47200.0,53500.0,True,
Chadron State College,NE,Public,100.0,7455.0,1651.0,68.72,22030.0,41.96,,,,,,35700.0,43000.0,True,11700.0
Concordia University-Nebraska,NE,Private NonProfit,95.83,6054.0,1203.0,78.69,45672.0,62.88,75.83,1138.0,600.0,590.0,,36700.0,44100.0,True,17700.0
Creighton University,NE,Private NonProfit,66.35,9780.0,4445.0,92.47,56120.0,81.56,64.02,,,,620.0,50900.0,70100.0,True,9900.0
Doane University,NE,Private NonProfit,36.52,6178.0,1250.0,77.39,50470.0,60.07,68.8,,,,480.0,38300.0,48200.0,False,13100.0
Hastings College,NE,Private NonProfit,100.0,6118.0,954.0,71.2,44893.0,60.0,65.95,1117.0,590.0,590.0,,37100.0,47500.0,True,10300.0
University of Nebraska at Kearney,NE,Public,69.61,7790.0,4302.0,81.12,23319.0,58.92,88.41,1130.0,550.0,550.0,,36300.0,45800.0,True,14900.0
Nebraska Methodist College of Nursing & Allied Health,NE,Private NonProfit,93.33,5800.0,814.0,77.5,31690.0,64.71000000000001,91.86,1155.0,,,,47600.0,50600.0,True,
Midland University,NE,Private NonProfit,100.0,6398.0,1216.0,68.45,45689.0,43.87,50.79,1068.0,540.0,560.0,455.0,39400.0,44400.0,False,10500.0
University of Nebraska at Omaha,NE,Public,50.73,8369.0,12535.0,76.89,19797.0,48.91,82.28999999999999,1115.0,,,585.0,38600.0,49300.0,True,15100.0
University of Nebraska Medical Center,NE,Public,84.64,9196.0,959.0,,,,,,,,,69600.0,108500.0,True,116800.0
Nebraska Wesleyan University,NE,Private NonProfit,55.38999999999999,6221.0,1767.0,73.92,48718.0,62.5,69.53,1222.0,610.0,640.0,,40200.0,52500.0,True,11200.0
University of Nebraska-Lincoln,NE,Public,85.3,10946.0,20128.0,85.02,24400.0,65.97,77.74,1220.0,670.0,650.0,,39900.0,52700.0,False,12900.0
Peru State College,NE,Public,100.0,7259.0,1286.0,63.77,20321.0,36.29,,,,,,33800.0,39600.0,True,9700.0
Summit Christian College,NE,Private NonProfit,,3512.0,24.0,100.0,11009.0,75.0,35.709999999999994,1035.0,,,,,,False,
College of Saint Mary,NE,Private NonProfit,52.470000000000006,6981.0,672.0,76.92,31250.0,60.56,50.0,,,,,41400.0,43000.0,True,
Union College,NE,Private NonProfit,91.43,6011.0,602.0,82.24000000000001,36243.0,50.63999999999999,97.6,1072.0,570.0,600.0,570.0,36200.0,47700.0,True,16300.0
Wayne State College,NE,Public,53.65,7724.0,3021.0,74.14,19521.0,52.94,,,,,,33700.0,40300.0,True,11800.0
York College,NE,Private NonProfit,50.0,5457.0,457.0,64.35,30571.0,55.28999999999999,66.13,1033.0,590.0,600.0,,29400.0,39000.0,False,19400.0
University of Nevada-Las Vegas,NV,Public,98.36,10937.0,25477.0,79.80000000000001,18756.0,44.35,81.02000000000001,1124.0,630.0,620.0,530.0,39300.0,49600.0,True,8400.0
University of Nevada-Reno,NV,Public,98.21,10303.0,16637.0,80.45,23256.0,60.4,87.3,1154.0,630.0,630.0,570.0,41600.0,56300.0,True,16400.0
Sierra Nevada University,NV,Private NonProfit,24.44,4655.0,272.0,60.71,50040.0,43.59,46.31,1036.0,570.0,540.0,,29000.0,46600.0,True,14800.0
Colby-Sawyer College,NH,Private NonProfit,100.0,7187.0,871.0,83.33,61418.0,64.75999999999999,91.0,,,,,35700.0,47700.0,True,6500.0
Dartmouth College,NH,Private NonProfit,82.63000000000001,15600.0,4146.0,96.13,77152.0,94.86,9.22,1500.0,790.0,770.0,780.0,74600.0,110200.0,False,39500.0
Franklin Pierce University,NH,Private NonProfit,23.85,7255.0,1434.0,73.08,56500.0,51.080000000000005,84.68,,,,510.0,37500.0,45000.0,True,15200.0
Magdalen College,NH,Private NonProfit,,5097.0,71.0,54.84,35456.0,86.67,79.01,,,,,,,True,
New England College,NH,Private NonProfit,12.35,6288.0,1753.0,61.84,57285.0,20.66,96.25,,,,,31700.0,44700.0,True,6000.0
Southern New Hampshire University,NH,Private NonProfit,100.0,8683.0,109233.0,67.10000000000001,50505.0,37.46,93.54,,,,,43300.0,50200.0,True,14400.0
University of New Hampshire-Main Campus,NH,Public,75.9,11294.0,11663.0,86.39,33940.0,76.46,84.81,1197.0,640.0,640.0,590.0,44900.0,57700.0,True,13800.0
Keene State College,NH,Public,52.56,9768.0,3057.0,72.16,28880.0,60.16,90.66,,,,540.0,36100.0,45800.0,True,10000.0
